16.335	-0.01	0.066	0.033	0
16.34	-0.012	0.064	0.024	0
16.345	-0.008	0.064	0.021	0
16.35	-0.008	0.064	0.038	0
16.355	-0.008	0.062	0.016	0
16.36	-0.008	0.062	0.033	0
16.365	0.002	0.061	0.013	0
16.37	-0.006	0.063	0.029	0
16.375	-0.006	0.062	0.026	0
16.38	-0.004	0.061	0.033	0
16.385	-0.004	0.061	0.021	0
16.39	-0.004	0.062	0.033	0
16.395	-0.006	0.062	0.029	0
16.4	-0.006	0.062	0.026	0
16.405	-0.008	0.061	0.029	0
16.41	-0.002	0.063	0.041	0
16.415	-0.004	0.06	0.029	0
16.42	0.002	0.06	0.033	0
16.425	0.006	0.059	0.033	0
16.43	0.002	0.058	0.026	0
16.435	0.002	0.061	0.021	0
16.44	0.002	0.06	0.026	0
16.445	0.006	0.058	0.018	0
16.45	0.017	0.061	0.046	0
16.455	0.004	0.061	0.035	0
16.46	0.006	0.061	0.016	0
16.465	0.017	0.061	0.018	0
16.47	0.012	0.061	0.046	0
16.475	0.006	0.061	0.026	0
16.48	0.015	0.06	0.029	0
16.485	0.008	0.062	0.029	0
16.49	0.006	0.06	0.021	0
16.495	0.017	0.059	0.008	0
16.5	0.016	0.061	0.035	0
16.505	0.01	0.061	0.035	0
16.51	0.008	0.061	0.018	0
16.515	0.006	0.062	0.041	0
16.52	0.002	0.06	0.033	0
16.525	-0.002	0.063	0.046	0
16.53	0.002	0.06	0.038	0
16.535	0.004	0.059	0.029	0
16.54	-0.002	0.06	0.029	0
16.545	-0.004	0.06	0.026	0
16.55	0.008	0.06	0.033	0
16.555	0.004	0.06	0.016	0
16.56	0.004	0.059	0.013	0
16.565	0.004	0.058	0.01	0
16.57	0.004	0.055	0.002	0
16.575	0.001	0.053	-0.003	0
16.58	0.009	0.053	0	0
16.585	0.003	0.054	0	0
16.59	0.011	0.052	0.008	0
16.595	0.009	0.052	-0.025	0
16.6	0.011	0.047	-0.053	0
16.605	0.001	0.048	-0.061	0
16.61	0.007	0.045	-0.034	0
16.615	0.003	0.048	-0.022	0
16.62	0.005	0.048	-0.03	0
16.625	-0.005	0.047	-0.045	0
16.63	-0.007	0.048	-0.014	0
16.635	-0.005	0.05	0.008	0
16.64	-0.012	0.049	0.008	0
16.645	-0.02	0.049	0.008	0
16.65	-0.028	0.051	-0.022	0
16.655	-0.024	0.05	0.002	0
16.66	-0.026	0.052	0.01	0
16.665	-0.033	0.053	0.005	0
16.67	-0.041	0.056	0.018	0
16.675	-0.046	0.055	0.008	0
16.68	-0.042	0.059	0.016	0
16.685	-0.044	0.061	0.024	0
16.69	-0.056	0.06	0	0
16.695	-0.05	0.062	0.021	0
16.7	-0.044	0.065	0.002	0
16.705	-0.052	0.064	0.021	0
16.71	-0.048	0.068	0.013	0
16.715	-0.038	0.067	0.005	0
16.72	-0.036	0.068	0.024	0
16.725	-0.036	0.069	-0.011	0
16.73	-0.034	0.07	0.021	0
16.735	-0.025	0.069	-0.003	0
16.74	-0.038	0.071	0.008	0
16.745	-0.021	0.069	-0.011	0
16.75	-0.032	0.066	-0.042	0
16.755	-0.014	0.07	-0.017	0
16.76	-0.015	0.071	-0.009	0
16.765	-0.008	0.068	-0.006	0
16.77	-0.008	0.071	-0.025	0
16.775	0.004	0.074	0.005	0
16.78	-0.011	0.073	-0.022	0
16.785	-0.004	0.071	-0.027	0
16.79	-0.01	0.069	-0.047	0
16.795	0.002	0.074	-0.022	0
16.8	0.018	0.073	-0.011	0
16.805	0.012	0.076	-0.009	0
16.81	0	0.075	-0.009	0
16.815	0.006	0.076	0.013	0
16.82	0.006	0.075	0.005	0
16.825	0.008	0.077	0.013	0
16.83	0.01	0.075	0.002	0
16.835	0.012	0.073	-0.011	0
16.84	0.012	0.073	0.016	0
16.845	0.008	0.07	-0.006	0
16.85	0.01	0.071	0.013	0
16.855	-0.004	0.069	0.008	0
16.86	0.006	0.074	0.024	0
16.865	0.016	0.072	0.021	0
16.87	0.002	0.071	-0.003	0
16.875	0	0.071	0.01	0
16.88	0.012	0.072	0.01	0
16.885	-0.004	0.068	-0.03	0
16.89	-0.008	0.07	-0.003	0
16.895	-0.002	0.069	-0.006	0
16.9	-0.004	0.067	0.005	0
16.905	-0.014	0.066	-0.006	0
16.91	-0.006	0.066	-0.014	0
16.915	-0.002	0.065	-0.009	0
16.92	-0.022	0.062	-0.036	0
16.925	-0.028	0.064	-0.039	0
16.93	-0.03	0.059	-0.053	0
16.935	-0.033	0.059	-0.061	0
16.94	-0.038	0.061	-0.061	0
16.945	-0.022	0.059	-0.055	0
16.95	-0.002	0.06	-0.047	0
16.955	-0.02	0.061	-0.05	0
16.96	-0.016	0.057	-0.058	0
16.965	-0.02	0.061	-0.053	0
16.97	-0.028	0.06	-0.053	0
16.975	-0.018	0.058	-0.066	0
16.98	-0.006	0.062	-0.05	0
16.985	-0.024	0.058	-0.063	0
16.99	-0.024	0.061	-0.045	0
16.995	-0.026	0.058	-0.053	0
17	-0.01	0.062	-0.019	0
17.005	0.002	0.064	-0.003	0
17.01	-0.022	0.061	-0.027	0
17.015	0.004	0.063	-0.027	0
17.02	-0.014	0.06	-0.036	0
17.025	0.002	0.061	-0.025	0
17.03	-0.037	0.056	-0.053	0
17.035	-0.004	0.06	-0.011	0
17.04	-0.026	0.054	-0.042	0
17.045	-0.035	0.052	-0.036	0
17.05	-0.01	0.053	-0.03	0
17.055	-0.028	0.047	-0.074	0
17.06	-0.022	0.052	-0.039	0
17.065	-0.033	0.05	-0.055	0
17.07	-0.039	0.048	-0.058	0
17.075	-0.026	0.046	-0.066	0
17.08	-0.018	0.052	-0.022	0
17.085	-0.022	0.051	-0.045	0
17.09	-0.028	0.05	-0.047	0
17.095	-0.002	0.052	-0.022	0
17.1	-0.01	0.048	-0.05	0
17.105	-0.002	0.052	-0.027	0
17.11	-0.008	0.051	-0.039	0
17.115	-0.006	0.05	-0.034	0
17.12	0.005	0.053	0.008	0
17.125	-0.004	0.051	-0.017	0
17.13	-0.007	0.048	-0.027	0
17.135	0.007	0.049	-0.042	0
17.14	0.023	0.052	-0.011	0
17.145	0.009	0.051	-0.011	0
17.15	-0.016	0.045	-0.055	0
17.155	-0.001	0.048	-0.039	0
17.16	0.023	0.052	-0.006	0
17.165	0.013	0.048	-0.03	0
17.17	0.009	0.046	-0.036	0
17.175	0.001	0.042	-0.042	0
17.18	-0.005	0.036	-0.042	0
17.185	0.023	0.038	-0.045	0
17.19	0.003	0.036	-0.063	0
17.195	0.023	0.04	-0.034	0
17.2	0.019	0.04	-0.014	0
17.205	0.015	0.039	-0.017	0
17.21	0.011	0.037	-0.027	0
17.215	0.019	0.037	-0.011	0
17.22	0.017	0.038	-0.009	0
17.225	0.03	0.039	0	0
17.23	0.024	0.036	0.005	0
17.235	0.028	0.036	0.005	0
17.24	0.028	0.035	-0.003	0
17.245	0.022	0.032	-0.011	0
17.25	0.022	0.029	-0.011	0
17.255	0.03	0.033	-0.003	0
17.26	0.028	0.036	0.013	0
17.265	0.037	0.033	0.005	0
17.27	0.033	0.032	0.013	0
17.275	0.041	0.033	0.01	0
17.28	0.041	0.032	0.016	0
17.285	0.03	0.035	0.024	0
17.29	0.047	0.033	0.01	0
17.295	0.055	0.032	0	0
17.3	0.041	0.036	0.021	0
17.305	0.037	0.032	-0.017	0
17.31	0.039	0.034	0	0
17.315	0.045	0.032	-0.025	0
17.32	0.045	0.033	-0.014	0
17.325	0.045	0.034	0.002	0
17.33	0.022	0.032	-0.003	0
17.335	0.026	0.036	0.021	0
17.34	0.02	0.029	0	0
17.345	0.028	0.03	0.018	0
17.35	0.003	0.028	-0.006	0
17.355	0.018	0.026	0.005	0
17.36	0.001	0.027	-0.003	0
17.365	0.016	0.029	0.013	0
17.37	0.008	0.029	0.016	0
17.375	0.002	0.027	0.013	0
17.38	0.001	0.027	0.005	0
17.385	-0.005	0.024	-0.019	0
17.39	-0.001	0.029	0.024	0
17.395	-0.009	0.026	-0.003	0
17.4	-0.011	0.026	0	0
17.405	-0.019	0.021	-0.034	0
17.41	-0.019	0.026	-0.009	0
17.415	-0.019	0.029	-0.022	0
17.42	-0.021	0.03	-0.003	0
17.425	-0.032	0.028	-0.009	0
17.43	-0.029	0.034	0.005	0
17.435	-0.027	0.033	-0.022	0
17.44	-0.029	0.035	-0.011	0
17.445	-0.038	0.033	-0.019	0
17.45	-0.032	0.036	0.005	0
17.455	-0.023	0.038	0.002	0
17.46	-0.023	0.035	-0.017	0
17.465	-0.013	0.028	-0.039	0
17.47	-0.013	0.035	-0.019	0
17.475	-0.017	0.03	-0.055	0
17.48	-0.017	0.034	-0.036	0
17.485	-0.023	0.03	-0.042	0
17.49	-0.029	0.034	-0.039	0
17.495	-0.037	0.038	-0.019	0
17.5	-0.015	0.036	-0.009	0
17.505	-0.027	0.035	-0.017	0
17.51	-0.025	0.036	-0.003	0
17.515	-0.017	0.037	-0.022	0
17.52	-0.009	0.03	-0.042	0
17.525	-0.015	0.037	-0.009	0
17.53	-0.025	0.032	-0.042	0
17.535	-0.023	0.033	-0.045	0
17.54	-0.029	0.035	-0.019	0
17.545	-0.034	0.035	-0.011	0
17.55	-0.025	0.035	-0.027	0
17.555	-0.019	0.035	-0.003	0
17.56	-0.015	0.03	-0.022	0
17.565	-0.013	0.035	-0.009	0
17.57	-0.013	0.028	-0.045	0
17.575	-0.011	0.034	-0.009	0
17.58	-0.021	0.035	-0.009	0
17.585	-0.017	0.034	-0.014	0
17.59	-0.021	0.033	-0.022	0
17.595	-0.017	0.036	-0.014	0
17.6	-0.032	0.034	-0.042	0
17.605	-0.029	0.036	-0.022	0
17.61	-0.03	0.038	-0.003	0
17.615	-0.026	0.04	-0.009	0
17.62	-0.021	0.037	-0.014	0
17.625	-0.035	0.037	-0.019	0
17.63	-0.025	0.034	-0.014	0
17.635	-0.021	0.038	-0.011	0
17.64	-0.021	0.036	-0.009	0
17.645	-0.017	0.038	-0.003	0
17.65	-0.017	0.036	-0.003	0
17.655	-0.021	0.041	0.005	0
17.66	-0.017	0.044	0.021	0
17.665	-0.028	0.039	0	0
17.67	-0.026	0.04	-0.003	0
17.675	-0.023	0.04	-0.011	0
17.68	-0.03	0.04	0.005	0
17.685	-0.025	0.039	0.013	0
17.69	-0.017	0.037	0.005	0
17.695	-0.019	0.039	0.008	0
17.7	-0.027	0.037	-0.011	0
17.705	-0.029	0.035	-0.027	0
17.71	-0.009	0.032	-0.014	0
17.715	-0.021	0.038	0.033	0
17.72	-0.041	0.039	-0.003	0
17.725	-0.043	0.035	-0.011	0
17.73	-0.035	0.037	0.008	0
17.735	-0.033	0.038	0.026	0
17.74	-0.045	0.039	0.026	0
17.745	-0.036	0.033	-0.025	0
17.75	-0.034	0.034	-0.011	0
17.755	-0.034	0.033	-0.011	0
17.76	-0.029	0.028	-0.027	0
17.765	-0.027	0.033	0.002	0
17.77	-0.038	0.029	-0.017	0
17.775	-0.032	0.03	-0.011	0
17.78	-0.027	0.035	0.008	0
17.785	-0.044	0.029	-0.017	0
17.79	-0.039	0.033	0.018	0
17.795	-0.023	0.029	-0.053	0
17.8	-0.049	0.032	-0.003	0
17.805	-0.045	0.032	-0.022	0
17.81	-0.044	0.028	0.005	0
17.815	-0.053	0.032	-0.022	0
17.82	-0.045	0.03	-0.009	0
17.825	-0.049	0.03	0.005	0
17.83	-0.053	0.028	-0.019	0
17.835	-0.053	0.033	-0.027	0
17.84	-0.049	0.032	-0.011	0
17.845	-0.055	0.035	0.049	0
17.85	-0.049	0.034	-0.003	0
17.855	-0.059	0.035	0.013	0
17.86	-0.053	0.035	0.002	0
17.865	-0.049	0.035	-0.011	0
17.87	-0.047	0.034	-0.003	0
17.875	-0.037	0.034	-0.025	0
17.88	-0.049	0.032	-0.019	0
17.885	-0.032	0.034	0.008	0
17.89	-0.041	0.033	0.016	0
17.895	-0.017	0.029	-0.011	0
17.9	-0.017	0.032	-0.006	0
17.905	-0.017	0.03	-0.006	0
17.91	-0.017	0.03	-0.017	0
17.915	-0.017	0.03	-0.027	0
17.92	-0.025	0.028	-0.022	0
17.925	-0.013	0.029	-0.006	0
17.93	-0.013	0.026	-0.006	0
17.935	-0.017	0.028	0.008	0
17.94	-0.009	0.026	-0.014	0
17.945	-0.013	0.028	0.01	0
17.95	-0.015	0.028	0.005	0
17.955	-0.005	0.024	0.013	0
17.96	-0.002	0.024	-0.011	0
17.965	-0.017	0.025	-0.022	0
17.97	-0.017	0.02	-0.025	0
17.975	-0.005	0.023	0.016	0
17.98	-0.009	0.024	0.008	0
17.985	-0.002	0.021	-0.009	0
17.99	-0.007	0.023	0.008	0
17.995	-0.019	0.019	0.002	0
18	-0.008	0.017	-0.014	0
18.005	-0.015	0.023	0.021	0
18.01	-0.002	0.016	0.01	0
18.015	0	0.015	0	0
18.02	0	0.014	0.008	0
18.025	-0.008	0.011	-0.025	0
18.03	-0.008	0.01	-0.019	0
18.035	-0.008	0.012	0.018	0
18.04	-0.018	0.012	0	0
18.045	-0.008	0.011	0.005	0
18.05	-0.014	0.011	0.002	0
18.055	-0.004	0.007	0.002	0
18.06	-0.008	0.006	0.008	0
18.065	-0.008	0.009	0.013	0
18.07	-0.024	0.012	0.026	0
18.075	-0.004	0.006	-0.014	0
18.08	-0.016	0.009	-0.003	0
18.085	-0.016	0.011	0.018	0
18.09	-0.026	0.01	-0.003	0
18.095	-0.026	0.01	-0.006	0
18.1	-0.03	0.009	-0.003	0
18.105	-0.026	0.01	0.008	0
18.11	-0.024	0.01	0.005	0
18.115	-0.046	0.013	-0.009	0
18.12	-0.034	0.014	0.01	0
18.125	-0.046	0.011	0.01	0
18.13	-0.015	0.02	0.044	0
18.135	-0.036	0.014	0.024	0
18.14	-0.04	0.014	0.016	0
18.145	-0.042	0.014	0.005	0
18.15	-0.056	0.015	0.008	0
18.155	-0.038	0.015	-0.017	0
18.16	-0.066	0.015	-0.03	0
18.165	-0.054	0.018	-0.011	0
18.17	-0.06	0.017	-0.003	0
18.175	-0.058	0.017	-0.009	0
18.18	-0.056	0.019	0.033	0
18.185	-0.048	0.014	-0.034	0
18.19	-0.073	0.014	-0.014	0
18.195	-0.071	0.019	-0.039	0
18.2	-0.067	0.021	-0.011	0
18.205	-0.056	0.015	-0.055	0
18.21	-0.054	0.018	-0.034	0
18.215	-0.062	0.019	-0.014	0
18.22	-0.052	0.021	0	0
18.225	-0.058	0.018	-0.03	0
18.23	-0.054	0.019	-0.022	0
18.235	-0.048	0.022	0.005	0
18.24	-0.048	0.018	-0.027	0
18.245	-0.042	0.021	-0.006	0
18.25	-0.046	0.022	-0.003	0
18.255	-0.04	0.021	-0.006	0
18.26	-0.048	0.019	-0.009	0
18.265	-0.042	0.019	-0.019	0
18.27	-0.042	0.02	-0.006	0
18.275	-0.029	0.019	-0.014	0
18.28	-0.025	0.016	-0.017	0
18.285	-0.027	0.018	-0.017	0
18.29	-0.038	0.02	0.002	0
18.295	-0.036	0.017	-0.011	0
18.3	-0.042	0.022	-0.003	0
18.305	-0.042	0.02	0	0
18.31	-0.038	0.021	0.008	0
18.315	-0.038	0.02	-0.014	0
18.32	-0.044	0.021	-0.017	0
18.325	-0.052	0.02	-0.034	0
18.33	-0.044	0.021	-0.022	0
18.335	-0.071	0.02	-0.025	0
18.34	-0.06	0.02	0.013	0
18.345	-0.046	0.017	-0.045	0
18.35	-0.054	0.018	-0.058	0
18.355	-0.062	0.019	-0.058	0
18.36	-0.063	0.024	-0.022	0
18.365	-0.062	0.019	-0.088	0
18.37	-0.054	0.018	-0.102	0
18.375	-0.052	0.018	-0.069	0
18.38	-0.034	0.021	-0.05	0
18.385	-0.044	0.014	-0.107	0
18.39	-0.054	0.018	-0.05	0
18.395	-0.065	0.02	-0.045	0
18.4	-0.042	0.019	-0.055	0
18.405	-0.046	0.022	-0.022	0
18.41	-0.058	0.021	-0.061	0
18.415	-0.056	0.018	-0.063	0
18.42	-0.05	0.02	-0.055	0
18.425	-0.05	0.022	-0.053	0
18.43	-0.017	0.025	-0.025	0
18.435	-0.023	0.026	0.008	0
18.44	-0.042	0.024	-0.009	0
18.445	-0.052	0.022	-0.022	0
18.45	-0.048	0.022	-0.006	0
18.455	-0.04	0.024	-0.011	0
18.46	-0.048	0.022	-0.009	0
18.465	-0.034	0.022	-0.014	0
18.47	-0.04	0.02	0.002	0
18.475	-0.057	0.023	0.01	0
18.48	-0.044	0.023	-0.006	0
18.485	-0.059	0.022	-0.003	0
18.49	-0.029	0.021	-0.019	0
18.495	-0.038	0.019	-0.006	0
18.5	-0.034	0.021	-0.003	0
18.505	-0.036	0.018	0.01	0
18.51	-0.048	0.017	0.013	0
18.515	-0.038	0.017	0.013	0
18.52	-0.04	0.016	0.005	0
18.525	-0.06	0.015	0.008	0
18.53	-0.052	0.015	-0.022	0
18.535	-0.052	0.017	0.013	0
18.54	-0.032	0.013	-0.036	0
18.545	-0.063	0.019	0.029	0
18.55	-0.038	0.02	0.018	0
18.555	-0.042	0.018	-0.003	0
18.56	-0.071	0.02	0.013	0
18.565	-0.054	0.021	0.018	0
18.57	-0.059	0.021	0.013	0
18.575	-0.056	0.021	0.046	0
18.58	-0.056	0.023	0.041	0
18.585	-0.063	0.023	0.041	0
18.59	-0.058	0.022	0.044	0
18.595	-0.065	0.023	0.024	0
18.6	-0.069	0.02	0.018	0
18.605	-0.071	0.021	0	0
18.61	-0.065	0.022	0.016	0
18.615	-0.059	0.024	0.044	0
18.62	-0.073	0.022	0.008	0
18.625	-0.052	0.018	-0.003	0
18.63	-0.066	0.018	-0.022	0
18.635	-0.054	0.019	-0.006	0
18.64	-0.073	0.024	0.038	0
18.645	-0.068	0.016	0.005	0
18.65	-0.058	0.017	-0.03	0
18.655	-0.067	0.018	-0.039	0
18.66	-0.07	0.015	-0.061	0
18.665	-0.069	0.018	-0.039	0
18.67	-0.081	0.018	-0.05	0
18.675	-0.087	0.015	-0.05	0
18.68	-0.071	0.017	-0.055	0
18.685	-0.052	0.016	-0.069	0
18.69	-0.087	0.017	-0.063	0
18.695	-0.065	0.019	-0.053	0
18.7	-0.06	0.015	-0.058	0
18.705	-0.058	0.015	-0.061	0
18.71	-0.079	0.016	-0.042	0
18.715	-0.07	0.015	-0.061	0
18.72	-0.079	0.017	-0.069	0
18.725	-0.054	0.015	-0.071	0
18.73	-0.074	0.012	-0.053	0
18.735	-0.044	0.005	-0.045	0
18.74	-0.05	0.007	-0.102	0
18.745	-0.04	0.007	-0.027	0
18.75	-0.043	0.002	-0.058	0
18.755	-0.052	0.009	-0.053	0
18.76	-0.054	0.005	-0.027	0
18.765	-0.072	0.005	-0.03	0
18.77	-0.074	0.001	-0.066	0
18.775	-0.094	0.006	-0.069	0
18.78	-0.088	0.003	-0.082	0
18.785	-0.1	0.007	-0.042	0
18.79	-0.084	0.008	-0.034	0
18.795	-0.094	0.012	-0.05	0
18.8	-0.085	0.013	-0.036	0
18.805	-0.091	0.009	-0.05	0
18.81	-0.091	0.009	-0.063	0
18.815	-0.102	0.01	-0.071	0
18.82	-0.094	0.01	-0.077	0
18.825	-0.096	0.013	-0.069	0
18.83	-0.083	0.015	-0.042	0
18.835	-0.089	0.016	-0.055	0
18.84	-0.104	0.017	-0.034	0
18.845	-0.091	0.018	-0.045	0
18.85	-0.102	0.018	-0.047	0
18.855	-0.091	0.022	-0.025	0
18.86	-0.1	0.023	-0.03	0
18.865	-0.104	0.024	-0.006	0
18.87	-0.091	0.02	-0.061	0
18.875	-0.1	0.021	-0.042	0
18.88	-0.102	0.019	-0.055	0
18.885	-0.089	0.013	-0.082	0
18.89	-0.091	0.016	-0.061	0
18.895	-0.087	0.013	-0.085	0
18.9	-0.104	0.015	-0.077	0
18.905	-0.096	0.019	-0.071	0
18.91	-0.096	0.02	-0.061	0
18.915	-0.085	0.022	-0.058	0
18.92	-0.061	0.025	-0.027	0
18.925	-0.083	0.023	-0.039	0
18.93	-0.083	0.024	-0.039	0
18.935	-0.071	0.024	-0.036	0
18.94	-0.081	0.026	-0.027	0
18.945	-0.1	0.023	-0.045	0
18.95	-0.058	0.02	-0.061	0
18.955	-0.077	0.023	-0.027	0
18.96	-0.059	0.024	-0.053	0
18.965	-0.069	0.023	-0.082	0
18.97	-0.079	0.023	-0.055	0
18.975	-0.073	0.016	-0.077	0
18.98	-0.063	0.02	-0.053	0
18.985	-0.065	0.021	-0.071	0
18.99	-0.052	0.023	-0.058	0
18.995	-0.067	0.027	-0.03	0
19	-0.055	0.026	-0.045	0
19.005	-0.063	0.027	-0.053	0
19.01	-0.079	0.029	-0.061	0
19.015	-0.055	0.035	-0.014	0
19.02	-0.049	0.035	-0.019	0
19.025	-0.055	0.035	-0.006	0
19.03	-0.059	0.038	0.002	0
19.035	-0.053	0.038	0.01	0
19.04	-0.061	0.036	0.005	0
19.045	-0.041	0.034	0.002	0
19.05	-0.051	0.033	-0.009	0
19.055	-0.047	0.036	-0.006	0
19.06	-0.043	0.034	-0.003	0
19.065	-0.036	0.03	-0.019	0
19.07	-0.049	0.038	0.013	0
19.075	-0.041	0.036	0.013	0
19.08	-0.036	0.033	0.01	0
19.085	-0.027	0.037	0.024	0
19.09	-0.047	0.03	-0.006	0
19.095	-0.021	0.027	0.005	0
19.1	-0.032	0.025	-0.017	0
19.105	-0.036	0.024	-0.03	0
19.11	-0.036	0.026	-0.042	0
19.115	-0.038	0.023	-0.034	0
19.12	-0.038	0.025	-0.019	0
19.125	-0.032	0.023	-0.05	0
19.13	-0.038	0.023	-0.055	0
19.135	-0.036	0.02	-0.053	0
19.14	-0.027	0.02	-0.053	0
19.145	-0.025	0.02	-0.074	0
19.15	-0.036	0.02	-0.069	0
19.155	-0.044	0.023	-0.074	0
19.16	-0.04	0.02	-0.088	0
19.165	-0.029	0.023	-0.071	0
19.17	-0.032	0.022	-0.094	0
19.175	-0.021	0.025	-0.088	0
19.18	-0.021	0.025	-0.05	0
19.185	-0.023	0.022	-0.074	0
19.19	-0.032	0.025	-0.053	0
19.195	-0.021	0.025	-0.045	0
19.2	-0.009	0.024	-0.063	0
19.205	-0.023	0.03	-0.045	0
19.21	-0.029	0.029	-0.069	0
19.215	-0.032	0.025	-0.077	0
19.22	-0.019	0.029	-0.071	0
19.225	-0.019	0.03	-0.061	0
19.23	-0.017	0.035	-0.039	0
19.235	-0.027	0.032	-0.066	0
19.24	-0.015	0.032	-0.061	0
19.245	-0.038	0.033	-0.05	0
19.25	-0.021	0.034	-0.063	0
19.255	-0.011	0.034	-0.05	0
19.26	-0.017	0.03	-0.058	0
19.265	-0.007	0.033	-0.074	0
19.27	-0.015	0.033	-0.077	0
19.275	-0.021	0.037	-0.042	0
19.28	-0.007	0.039	-0.034	0
19.285	-0.003	0.035	-0.074	0
19.29	-0.011	0.034	-0.077	0
19.295	-0.003	0.033	-0.085	0
19.3	-0.021	0.039	-0.066	0
19.305	-0.005	0.036	-0.079	0
19.31	-0.034	0.032	-0.099	0
19.315	-0.015	0.035	-0.097	0
19.32	-0.013	0.038	-0.094	0
19.325	-0.013	0.037	-0.102	0
19.33	-0.005	0.035	-0.097	0
19.335	-0.003	0.033	-0.105	0
19.34	-0.011	0.038	-0.085	0
19.345	-0.011	0.037	-0.085	0
19.35	-0.019	0.043	-0.069	0
19.355	-0.017	0.042	-0.061	0
19.36	-0.03	0.046	-0.042	0
19.365	-0.024	0.043	-0.061	0
19.37	-0.033	0.045	-0.053	0
19.375	-0.026	0.043	-0.066	0
19.38	-0.033	0.044	-0.069	0
19.385	-0.041	0.047	-0.034	0
19.39	-0.061	0.045	-0.061	0
19.395	-0.041	0.044	-0.066	0
19.4	-0.037	0.047	-0.05	0
19.405	-0.047	0.045	-0.077	0
19.41	-0.041	0.046	-0.034	0
19.415	-0.057	0.048	-0.036	0
19.42	-0.041	0.048	-0.011	0
19.425	-0.059	0.042	-0.085	0
19.43	-0.033	0.049	-0.025	0
19.435	-0.049	0.046	-0.055	0
19.44	-0.045	0.045	-0.014	0
19.445	-0.037	0.048	-0.03	0
19.45	-0.035	0.047	-0.006	0
19.455	-0.037	0.049	-0.009	0
19.46	-0.035	0.049	-0.014	0
19.465	-0.037	0.052	-0.009	0
19.47	-0.041	0.048	-0.034	0
19.475	-0.037	0.048	-0.003	0
19.48	-0.01	0.047	-0.022	0
19.485	-0.033	0.047	-0.036	0
19.49	-0.047	0.046	-0.036	0
19.495	-0.039	0.043	-0.05	0
19.5	-0.03	0.047	-0.009	0
19.505	-0.057	0.044	-0.019	0
19.51	-0.037	0.044	-0.003	0
19.515	-0.041	0.042	-0.022	0
19.52	-0.049	0.041	-0.03	0
19.525	-0.041	0.042	-0.022	0
19.53	-0.028	0.04	-0.014	0
19.535	-0.026	0.044	0.018	0
19.54	-0.032	0.036	-0.063	0
19.545	-0.021	0.039	-0.011	0
19.55	-0.013	0.037	-0.019	0
19.555	-0.027	0.039	-0.017	0
19.56	-0.005	0.029	-0.063	0
19.565	-0.015	0.033	-0.025	0
19.57	-0.021	0.033	-0.042	0
19.575	-0.029	0.037	0	0
19.58	-0.021	0.029	-0.045	0
19.585	-0.032	0.033	-0.011	0
19.59	-0.025	0.033	-0.03	0
19.595	-0.023	0.033	-0.027	0
19.6	-0.025	0.029	-0.039	0
19.605	-0.029	0.035	-0.003	0
19.61	-0.015	0.029	-0.036	0
19.615	-0.015	0.028	-0.042	0
19.62	-0.027	0.028	-0.036	0
19.625	-0.019	0.033	-0.009	0
19.63	-0.025	0.029	-0.009	0
19.635	-0.036	0.029	-0.019	0
19.64	-0.032	0.033	-0.025	0
19.645	-0.044	0.029	-0.036	0
19.65	-0.042	0.032	-0.025	0
19.655	-0.043	0.032	-0.009	0
19.66	-0.04	0.032	-0.017	0
19.665	-0.053	0.028	-0.039	0
19.67	-0.042	0.029	-0.039	0
19.675	-0.049	0.033	-0.027	0
19.68	-0.053	0.029	-0.036	0
19.685	-0.042	0.026	-0.042	0
19.69	-0.042	0.029	-0.014	0
19.695	-0.051	0.026	-0.036	0
19.7	-0.055	0.026	-0.039	0
19.705	-0.049	0.028	-0.017	0
19.71	-0.053	0.028	-0.036	0
19.715	-0.055	0.032	-0.006	0
19.72	-0.048	0.027	-0.039	0
19.725	-0.051	0.03	-0.017	0
19.73	-0.047	0.028	-0.022	0
19.735	-0.04	0.028	-0.036	0
19.74	-0.044	0.024	-0.055	0
19.745	-0.04	0.021	-0.069	0
19.75	-0.032	0.02	-0.047	0
19.755	-0.029	0.022	-0.05	0
19.76	-0.021	0.018	-0.055	0
19.765	-0.023	0.023	-0.025	0
19.77	-0.036	0.019	-0.045	0
19.775	-0.029	0.02	-0.042	0
19.78	-0.034	0.019	-0.055	0
19.785	-0.019	0.021	-0.027	0
19.79	-0.025	0.019	-0.039	0
19.795	-0.027	0.02	-0.05	0
19.8	-0.025	0.019	-0.047	0
19.805	-0.025	0.02	-0.039	0
19.81	-0.036	0.02	-0.042	0
19.815	-0.036	0.023	-0.017	0
19.82	-0.034	0.02	-0.036	0
19.825	-0.04	0.023	-0.006	0
19.83	-0.04	0.019	-0.042	0
19.835	-0.036	0.019	-0.014	0
19.84	-0.029	0.017	-0.009	0
19.845	-0.038	0.016	-0.027	0
19.85	-0.05	0.018	-0.011	0
19.855	-0.038	0.014	-0.039	0
19.86	-0.038	0.013	-0.025	0
19.865	-0.034	0.016	-0.017	0
19.87	-0.022	0.009	-0.039	0
19.875	-0.025	0.014	-0.006	0
19.88	-0.029	0.015	-0.034	0
19.885	-0.05	0.017	0.018	0
19.89	-0.023	0.014	-0.014	0
19.895	-0.027	0.015	-0.025	0
19.9	-0.04	0.015	0.002	0
19.905	-0.024	0.013	0.01	0
19.91	-0.042	0.016	0.008	0
19.915	-0.032	0.016	0.008	0
19.92	-0.027	0.014	0.024	0
